DateTime,Temperature,Humidity,WindSpeed,Pressure,Summary
12-04-2008 21:00:00,9.955555556,0.83,16.1161,1008.32,Overcast
12-04-2008 22:00:00,9.4,0.83,17.066,1009.23,Overcast
12-04-2008 23:00:00,8.427777778,0.87,17.2914,1010.65,Overcast
12-05-2008 00:00:00,7.733333333,0.86,3.3488,1020.16,Partly Cloudy
12-05-2008 01:00:00,6.622222222,0.88,0,1020.27,Partly Cloudy
12-05-2008 02:00:00,8.233333333,0.87,5.0554,1018.61,Clear
12-05-2008 03:00:00,4.516666667,0.95,3.2039,1019.87,Partly Cloudy
12-05-2008 04:00:00,5.005555556,0.92,7.1323,1019.77,Partly Cloudy
12-05-2008 05:00:00,6.244444444,0.92,5.0876,1019.65,Foggy
12-05-2008 06:00:00,7.094444444,0.92,4.4758,1019.74,Partly Cloudy
12-05-2008 07:00:00,11.96111111,0.74,1.5295,1019.67,Partly Cloudy
12-05-2008 08:00:00,14.71111111,0.68,5.3452,1019.69,Partly Cloudy
12-05-2008 09:00:00,17.66666667,0.56,7.3899,1019.93,Partly Cloudy
12-05-2008 10:00:00,18.91666667,0.43,7.4382,1019.74,Partly Cloudy
12-05-2008 11:00:00,20.91111111,0.38,4.991,1019.8,Partly Cloudy
12-05-2008 12:00:00,21.13333333,0.37,2.898,1019.25,Partly Cloudy
12-05-2008 13:00:00,22.22222222,0.33,2.3667,1018.94,Partly Cloudy
12-05-2008 14:00:00,21.15555556,0.39,6.2951,1018.74,Mostly Cloudy
12-05-2008 15:00:00,22.68333333,0.27,2.9624,1018.25,Mostly Cloudy
12-05-2008 16:00:00,22.77777778,0.29,2.7531,1017.84,Partly Cloudy
12-05-2008 17:00:00,22.08333333,0.33,2.2218,1017.55,Partly Cloudy
12-05-2008 18:00:00,22.24444444,0.37,4.508,1017.07,Partly Cloudy
12-05-2008 19:00:00,21.08333333,0.42,2.9624,1017.06,Partly Cloudy
12-05-2008 20:00:00,16.59444444,0.52,3.1073,1017.62,Partly Cloudy
12-05-2008 21:00:00,12.88888889,0.76,4.83,1017.86,Partly Cloudy
12-05-2008 22:00:00,11.68888889,0.71,3.22,1018.26,Partly Cloudy
12-05-2008 23:00:00,11.31666667,0.74,3.2683,1018.16,Partly Cloudy
12-06-2008 00:00:00,18.33333333,0.74,6.0858,1009.71,Overcast
12-06-2008 01:00:00,17.57777778,0.83,6.0536,1008.52,Overcast
12-06-2008 02:00:00,16.80555556,0.92,8.7101,1007.81,Overcast
12-06-2008 03:00:00,16.6,0.87,6.0536,1010.48,Mostly Cloudy
12-06-2008 04:00:00,16.13888889,0.92,3.0912,1010.27,Mostly Cloudy
12-06-2008 05:00:00,16.13333333,0.91,3.1878,1010.17,Mostly Cloudy
12-06-2008 06:00:00,17.11111111,0.87,4.8622,1009.87,Overcast
12-06-2008 07:00:00,18.68333333,0.79,11.3344,1009.98,Mostly Cloudy
12-06-2008 08:00:00,19.75,0.78,12.1072,1010.31,Partly Cloudy
12-06-2008 09:00:00,22.01111111,0.69,9.6439,1010.19,Partly Cloudy
12-06-2008 10:00:00,22.58888889,0.71,9.7888,1010.19,Partly Cloudy
12-06-2008 11:00:00,24.43888889,0.6,12.6868,1010.06,Partly Cloudy
12-06-2008 12:00:00,23.65555556,0.63,14.3934,1009.83,Partly Cloudy
12-06-2008 13:00:00,23.77222222,0.58,16.8567,1009.43,Partly Cloudy
12-06-2008 14:00:00,24.84444444,0.54,14.1358,1008.95,Partly Cloudy
12-06-2008 15:00:00,24.83888889,0.54,16.0517,1008.11,Partly Cloudy
12-06-2008 16:00:00,24.81111111,0.55,11.7691,1007.63,Mostly Cloudy
12-06-2008 17:00:00,23.77777778,0.55,13.041,1007.22,Partly Cloudy
12-06-2008 18:00:00,22.61111111,0.66,14.1841,1007.25,Partly Cloudy
12-06-2008 19:00:00,21.03888889,0.68,14.0553,1007.22,Mostly Cloudy
12-06-2008 20:00:00,19.74444444,0.78,8.8389,1007.88,Overcast
12-06-2008 21:00:00,17.82222222,0.84,16.6313,1008.01,Overcast
12-06-2008 22:00:00,17.23888889,0.87,5.474,1008.38,Mostly Cloudy
12-06-2008 23:00:00,17.18888889,0.91,2.6565,1008.08,Mostly Cloudy
12-07-2008 00:00:00,19.95,0.66,6.4883,1014.03,Clear
12-07-2008 01:00:00,19.95,0.64,6.2951,1014.03,Clear
12-07-2008 02:00:00,19.27777778,0.67,10.2235,1012.33,Partly Cloudy
12-07-2008 03:00:00,17.2,0.75,3.3327,1014.32,Clear
12-07-2008 04:00:00,17.63888889,0.75,13.8621,1013.85,Clear
12-07-2008 05:00:00,17.04444444,0.8,9.9981,1014.04,Clear
12-07-2008 06:00:00,18.68888889,0.74,12.397,1013.86,Clear
12-07-2008 07:00:00,20.97777778,0.64,11.0607,1013.82,Partly Cloudy
12-07-2008 08:00:00,22.73888889,0.58,10.948,1013.91,Partly Cloudy
12-07-2008 09:00:00,26.18333333,0.47,14.1519,1013.72,Partly Cloudy
12-07-2008 10:00:00,27.89444444,0.46,11.2217,1013.53,Partly Cloudy
12-07-2008 11:00:00,30.85555556,0.34,15.6975,1013.42,Partly Cloudy
12-07-2008 12:00:00,31.20555556,0.32,15.8102,1012.83,Partly Cloudy
12-07-2008 13:00:00,32.82777778,0.29,17.5329,1012.25,Partly Cloudy
12-07-2008 14:00:00,32.68888889,0.25,17.7261,1012.16,Partly Cloudy
12-07-2008 15:00:00,33.88888889,0.23,16.0678,1011.43,Partly Cloudy
12-07-2008 16:00:00,33.91666667,0.22,14.3934,1011.02,Partly Cloudy
12-07-2008 17:00:00,33.67222222,0.25,15.3111,1010.63,Partly Cloudy
12-07-2008 18:00:00,32.85,0.27,15.8263,1010.23,Partly Cloudy
12-07-2008 19:00:00,32.24444444,0.3,8.1305,1010.32,Partly Cloudy
12-07-2008 20:00:00,28.15555556,0.39,9.2575,1010.12,Partly Cloudy
12-07-2008 21:00:00,26.08888889,0.43,11.27,1010.42,Partly Cloudy
12-07-2008 22:00:00,25.35,0.42,11.2056,1010.64,Partly Cloudy
12-07-2008 23:00:00,22.77777778,0.53,6.4078,1011.04,Partly Cloudy
12-08-2008 00:00:00,19.1,0.61,10.8353,1010.77,Clear
12-08-2008 01:00:00,17.08888889,0.68,3.3327,1010.65,Clear
12-08-2008 02:00:00,19.96666667,0.63,9.3058,1009.68,Partly Cloudy
12-08-2008 03:00:00,13.33333333,0.78,3.2039,1010.33,Clear
12-08-2008 04:00:00,13.84444444,0.83,2.9141,1009.95,Clear
12-08-2008 05:00:00,12.61111111,0.85,3.1073,1009.94,Clear
12-08-2008 06:00:00,14.72777778,0.84,7.5992,1009.95,Clear
12-08-2008 07:00:00,17.53333333,0.74,7.9534,1009.77,Clear
12-08-2008 08:00:00,20.79444444,0.66,13.1698,1009.95,Clear
12-08-2008 09:00:00,24.8,0.51,12.5258,1009.74,Clear
12-08-2008 10:00:00,27.06666667,0.44,14.2646,1010.01,Clear
12-08-2008 11:00:00,28.57222222,0.39,15.4882,1009.94,Clear
12-08-2008 12:00:00,29.91111111,0.35,11.2539,1009.92,Partly Cloudy
12-08-2008 13:00:00,30.99444444,0.33,13.8299,1009.33,Partly Cloudy
12-08-2008 14:00:00,32.36666667,0.25,16.0195,1009.1,Partly Cloudy
12-08-2008 15:00:00,32.71111111,0.25,17.2109,1008.74,Partly Cloudy
12-08-2008 16:00:00,32.78333333,0.25,15.9551,1008.33,Partly Cloudy
12-08-2008 17:00:00,32.61666667,0.24,15.7297,1008.19,Partly Cloudy
12-08-2008 18:00:00,32.2,0.26,14.4256,1007.82,Partly Cloudy
12-08-2008 19:00:00,30.02222222,0.29,11.0768,1008.11,Partly Cloudy
12-08-2008 20:00:00,25.47222222,0.44,5.0393,1008.43,Partly Cloudy
12-08-2008 21:00:00,24.00555556,0.45,9.4507,1008.81,Partly Cloudy
12-08-2008 22:00:00,22.77777778,0.47,6.2951,1009.19,Partly Cloudy
12-08-2008 23:00:00,22.38333333,0.49,11.109,1009.5,Partly Cloudy
12-09-2008 00:00:00,17.56666667,0.69,3.1395,1010.46,Partly Cloudy
12-09-2008 01:00:00,16.01666667,0.76,1.5295,1010.14,Partly Cloudy
12-09-2008 02:00:00,16.48333333,0.88,4.7656,1009.99,Mostly Cloudy
12-09-2008 03:00:00,14.92777778,0.81,2.4633,1009.07,Clear
12-09-2008 04:00:00,13.86666667,0.86,3.5259,1008.98,Clear
12-09-2008 05:00:00,13.66666667,0.81,6.8264,1008.86,Clear
12-09-2008 06:00:00,14.98333333,0.79,8.1949,1008.77,Partly Cloudy
12-09-2008 07:00:00,15.97777778,0.79,2.6404,1008.98,Partly Cloudy
12-09-2008 08:00:00,16.82777778,0.75,5.1198,1009.31,Mostly Cloudy
12-09-2008 09:00:00,18.81666667,0.66,9.0321,1009.25,Mostly Cloudy
12-09-2008 10:00:00,21.96111111,0.55,12.1072,1008.91,Mostly Cloudy
12-09-2008 11:00:00,22.86111111,0.52,10.2074,1009.23,Mostly Cloudy
12-09-2008 12:00:00,24.85555556,0.46,9.7566,1008.78,Mostly Cloudy
12-09-2008 13:00:00,27.00555556,0.42,7.7119,1008.79,Partly Cloudy
12-09-2008 14:00:00,27.17777778,0.45,13.3147,1008.33,Mostly Cloudy
12-09-2008 15:00:00,26.12222222,0.47,12.0911,1008.07,Partly Cloudy
12-09-2008 16:00:00,26.12222222,0.47,13.7977,1007.66,Partly Cloudy
12-09-2008 17:00:00,26.27777778,0.46,14.1841,1007.3,Partly Cloudy
12-09-2008 18:00:00,24.94444444,0.54,15.6975,1007.18,Partly Cloudy
12-09-2008 19:00:00,22.72222222,0.62,12.6707,1007.31,Partly Cloudy
12-09-2008 20:00:00,22.61666667,0.64,10.8514,1007.93,Mostly Cloudy
12-09-2008 21:00:00,22.00555556,0.56,16.0195,1008.11,Mostly Cloudy
12-09-2008 22:00:00,21.47777778,0.6,14.168,1008.19,Mostly Cloudy
12-09-2008 23:00:00,18.23888889,0.84,13.3791,1008.52,Overcast
12-10-2008 00:00:00,9.933333333,0.93,6.1502,1032.89,Clear
12-10-2008 01:00:00,9.355555556,0.93,3.22,1032.4,Foggy
12-10-2008 02:00:00,9.872222222,0.93,3.542,1027.79,Clear
12-10-2008 03:00:00,7.711111111,0.93,0,1032.2,Foggy
12-10-2008 04:00:00,7.711111111,0.93,0,1031.7,Foggy
12-10-2008 05:00:00,7.4,0.94,3.22,1031.58,Foggy
12-10-2008 06:00:00,6.116666667,1,3.22,1031.19,Foggy
12-10-2008 07:00:00,6.088888889,0.93,3.22,1031.19,Foggy
12-10-2008 08:00:00,8.783333333,0.94,3.22,1031.48,Foggy
12-10-2008 09:00:00,13.66666667,0.84,3.22,1031.68,Partly Cloudy
12-10-2008 10:00:00,17.17777778,0.73,2.9946,1031.29,Clear
12-10-2008 11:00:00,19.67777778,0.63,1.7549,1031.44,Clear
12-10-2008 12:00:00,21.08888889,0.54,0.6762,1031.05,Clear
12-10-2008 13:00:00,22.12777778,0.5,2.9946,1030.15,Partly Cloudy
12-10-2008 14:00:00,22.72777778,0.44,3.8479,1029.24,Partly Cloudy
12-10-2008 15:00:00,22.8,0.41,3.2522,1028.66,Partly Cloudy
12-10-2008 16:00:00,22.26666667,0.39,8.05,1027.98,Partly Cloudy
12-10-2008 17:00:00,21.37222222,0.5,3.3327,1027.64,Partly Cloudy
12-10-2008 18:00:00,17.82222222,0.6,0.1449,1027.27,Partly Cloudy
12-10-2008 19:00:00,14.95,0.78,0,1027.68,Partly Cloudy
12-10-2008 20:00:00,12.96666667,0.82,0.9177,1027.7,Partly Cloudy
12-10-2008 21:00:00,12.10555556,0.86,1.6905,1027.7,Partly Cloudy
12-10-2008 22:00:00,11.55555556,0.9,11.27,1027.8,Partly Cloudy
12-10-2008 23:00:00,11.02222222,0.87,3.2683,1027.6,Partly Cloudy
12-11-2008 00:00:00,3.311111111,0.83,10.948,1023.28,Clear
12-11-2008 01:00:00,6.538888889,0.8,6.2468,1022.02,Mostly Cloudy
12-11-2008 02:00:00,1.894444444,0.85,10.948,1022.89,Clear
12-11-2008 03:00:00,1.894444444,0.85,10.9319,1022.67,Clear
12-11-2008 04:00:00,2.827777778,0.84,10.5616,1022.88,Mostly Cloudy
12-11-2008 05:00:00,2.472222222,0.85,14.0392,1022.67,Mostly Cloudy
12-11-2008 06:00:00,2.961111111,0.83,14.0392,1022.77,Mostly Cloudy
12-11-2008 07:00:00,2.6,0.86,8.855,1023.07,Mostly Cloudy
12-11-2008 08:00:00,4.005555556,0.83,19.9479,1023.16,Mostly Cloudy
12-11-2008 09:00:00,6.111111111,0.77,14.007,1023.09,Mostly Cloudy
12-11-2008 10:00:00,7.644444444,0.77,12.5258,1022.86,Mostly Cloudy
12-11-2008 11:00:00,8.794444444,0.72,15.3755,1022.6,Mostly Cloudy
12-11-2008 12:00:00,9.861111111,0.68,11.0607,1022.11,Mostly Cloudy
12-11-2008 13:00:00,11.04444444,0.63,10.7548,1021.65,Mostly Cloudy
12-11-2008 14:00:00,11.2,0.66,9.8693,1021.19,Mostly Cloudy
12-11-2008 15:00:00,11.13333333,0.67,9.4507,1021.09,Mostly Cloudy
12-11-2008 16:00:00,10.18333333,0.71,7.3738,1021.16,Mostly Cloudy
12-11-2008 17:00:00,9.927777778,0.72,4.8944,1021.11,Mostly Cloudy
12-11-2008 18:00:00,8.822222222,0.77,7.7763,1021.31,Mostly Cloudy
12-11-2008 19:00:00,7.877777778,0.83,10.0142,1021.45,Partly Cloudy
12-11-2008 20:00:00,7.827777778,0.83,3.3327,1021.32,Mostly Cloudy
12-11-2008 21:00:00,8.377777778,0.77,3.5581,1021.61,Mostly Cloudy
12-11-2008 22:00:00,7.855555556,0.8,10.0786,1021.83,Partly Cloudy
12-11-2008 23:00:00,6.805555556,0.77,6.2629,1021.71,Partly Cloudy
12-12-2008 00:00:00,3.305555556,0.58,17.0982,1014.48,Mostly Cloudy
12-12-2008 01:00:00,3.961111111,0.82,6.2146,1015.69,Overcast
12-12-2008 02:00:00,2.75,0.68,11.2861,1014.39,Mostly Cloudy
12-12-2008 03:00:00,3.255555556,0.71,14.3451,1014.1,Mostly Cloudy
12-12-2008 04:00:00,4.111111111,0.71,18.1447,1013.97,Overcast
12-12-2008 05:00:00,3.838888889,0.76,12.5902,1013.83,Overcast
12-12-2008 06:00:00,4.905555556,0.71,13.9426,1013.86,Overcast
12-12-2008 07:00:00,5.288888889,0.75,13.1537,1014.19,Mostly Cloudy
12-12-2008 08:00:00,5.944444444,0.77,9.8371,1014.34,Mostly Cloudy
12-12-2008 09:00:00,6.016666667,0.76,11.3827,1014.73,Overcast
12-12-2008 10:00:00,6.35,0.77,9.2092,1015.32,Mostly Cloudy
12-12-2008 11:00:00,7.1,0.74,5.5223,1014.94,Mostly Cloudy
12-12-2008 12:00:00,7.677777778,0.72,8.3559,1014.65,Overcast
12-12-2008 13:00:00,7.977777778,0.74,11.5437,1014.95,Mostly Cloudy
12-12-2008 14:00:00,7.75,0.76,11.3022,1014.54,Overcast
12-12-2008 15:00:00,7.216666667,0.73,13.0249,1014.46,Mostly Cloudy
12-12-2008 16:00:00,7.766666667,0.69,12.6063,1014.49,Mostly Cloudy
12-12-2008 17:00:00,7.061111111,0.72,15.778,1014.69,Mostly Cloudy
12-12-2008 18:00:00,6.061111111,0.76,12.8156,1015.17,Mostly Cloudy
12-12-2008 19:00:00,5.283333333,0.76,10.5294,1015.56,Mostly Cloudy
12-12-2008 20:00:00,3.977777778,0.82,11.1734,1015.94,Overcast
12-12-2008 21:00:00,2.883333333,0.85,3.6386,1016.44,Mostly Cloudy
12-12-2008 22:00:00,3.661111111,0.84,7.084,1016.41,Overcast
12-12-2008 23:00:00,3.905555556,0.83,3.7352,1016.35,Overcast
01-01-2009 00:00:00,-6.077777778,0.93,2.415,1026.54,Foggy
01-01-2009 01:00:00,-6.111111111,0.92,8.05,1025.7,Foggy
01-01-2009 02:00:00,-6.111111111,0.92,11.27,1025.9,Foggy
01-01-2009 03:00:00,-5.555555556,0.93,11.27,1026.17,Foggy
01-01-2009 04:00:00,-5,0.84,9.66,1026,Foggy
01-01-2009 05:00:00,-5,0.84,8.05,1026,Foggy
01-01-2009 06:00:00,-5.033333333,0.85,5.7638,1026.27,Overcast
01-01-2009 07:00:00,-5,0.84,4.83,1026,Overcast
01-01-2009 08:00:00,-5,0.84,6.44,1026.1,Overcast
01-01-2009 09:00:00,-4.894444444,0.85,4.1216,1026.27,Overcast
01-01-2009 10:00:00,-4.444444444,0.84,3.22,1026.2,Overcast
01-01-2009 11:00:00,-4.444444444,0.84,11.27,1026.3,Overcast
01-01-2009 12:00:00,-5.333333333,0.81,4.2826,1026.74,Mostly Cloudy
01-01-2009 13:00:00,-5,0.81,11.27,1026.3,Overcast
01-01-2009 14:00:00,-5.555555556,0.81,11.27,1026.6,Overcast
01-01-2009 15:00:00,-5.033333333,0.78,6.8264,1026.67,Overcast
01-01-2009 16:00:00,-5,0.77,3.22,1026.3,Overcast
01-01-2009 17:00:00,-5,0.81,8.05,1026.3,Overcast
01-01-2009 18:00:00,-4.95,0.81,4.4436,1026.76,Mostly Cloudy
01-01-2009 19:00:00,-5,0.81,0,1027,Mostly Cloudy
01-01-2009 20:00:00,-3.888888889,0.74,3.22,1027.1,Mostly Cloudy
01-01-2009 21:00:00,-3.955555556,0.75,0.4347,1027.35,Mostly Cloudy
01-01-2009 22:00:00,-3.888888889,0.74,4.83,1026.9,Mostly Cloudy
01-01-2009 23:00:00,-2.777777778,0.71,9.66,1026.1,Mostly Cloudy
01-02-2009 00:00:00,-0.555555556,0.96,3.22,1017.2,Overcast
01-02-2009 01:00:00,1.822222222,0.84,9.2575,1018.79,Overcast
01-02-2009 02:00:00,-0.555555556,0.96,3.22,1016.6,Overcast
01-02-2009 03:00:00,-0.555555556,0.96,6.44,1016.7,Overcast
01-02-2009 04:00:00,-0.522222222,0.89,6.7298,1016.36,Overcast
01-02-2009 05:00:00,-1.111111111,0.92,9.66,1016.3,Overcast
01-02-2009 06:00:00,-1.111111111,0.92,9.66,1016.4,Overcast
01-02-2009 07:00:00,-1.044444444,0.92,12.7029,1016.71,Overcast
01-02-2009 08:00:00,0,0.92,12.88,1016.7,Overcast
01-02-2009 09:00:00,0,0.92,14.49,1016.8,Clear
01-02-2009 10:00:00,0.155555556,0.92,17.71,1016.8,Mostly Cloudy
01-02-2009 11:00:00,1.111111111,0.85,16.1,1016.9,Overcast
01-02-2009 12:00:00,2.222222222,0.79,16.1,1016.6,Overcast
01-02-2009 13:00:00,2.916666667,0.82,12.1394,1016.41,Overcast
01-02-2009 14:00:00,2.777777778,0.82,16.1,1016.3,Overcast
01-02-2009 15:00:00,2.777777778,0.89,12.88,1016.2,Overcast
01-02-2009 16:00:00,2.444444444,0.91,12.7834,1016.39,Overcast
01-02-2009 17:00:00,2.222222222,0.92,17.71,1016.7,Overcast
01-02-2009 18:00:00,2.222222222,0.85,16.1,1017.3,Overcast
01-02-2009 19:00:00,2.394444444,0.9,14.6027,1017.81,Overcast
01-02-2009 20:00:00,2.777777778,0.82,12.88,1018.2,Overcast
01-02-2009 21:00:00,2.777777778,0.79,14.49,1018.3,Overcast
01-02-2009 22:00:00,2.688888889,0.79,14.6832,1018.73,Overcast
01-02-2009 23:00:00,2.222222222,0.82,11.27,1019,Overcast
01-03-2009 00:00:00,2.222222222,0.96,3.22,1018.6,Mostly Cloudy
01-03-2009 01:00:00,1.733333333,0.95,4.2504,1018.6,Mostly Cloudy
01-03-2009 02:00:00,2.222222222,0.96,3.22,1018.2,Mostly Cloudy
01-03-2009 03:00:00,2.222222222,0.96,3.22,1018.1,Clear
01-03-2009 04:00:00,2.583333333,0.96,3.5259,1018.29,Mostly Cloudy
01-03-2009 05:00:00,2.777777778,0.96,1.61,1018.5,Mostly Cloudy
01-03-2009 06:00:00,2.222222222,0.92,0,1018.1,Foggy
01-03-2009 07:00:00,2.394444444,0.99,4.2987,1018.13,Foggy
01-03-2009 08:00:00,5,0.93,3.22,1018.1,Foggy
01-03-2009 09:00:00,7.222222222,0.86,4.83,1017.9,Mostly Cloudy
01-03-2009 10:00:00,8.627777778,0.78,5.6833,1017.85,Partly Cloudy
01-03-2009 11:00:00,11.11111111,0.71,8.05,1017.4,Partly Cloudy
01-03-2009 12:00:00,12.22222222,0.61,11.27,1016.9,Partly Cloudy
01-03-2009 13:00:00,12.86666667,0.57,13.2503,1016.04,Mostly Cloudy
01-03-2009 14:00:00,12.77777778,0.59,14.49,1015.4,Mostly Cloudy
01-03-2009 15:00:00,12.77777778,0.69,16.1,1015,Mostly Cloudy
01-03-2009 16:00:00,12.53333333,0.63,12.9605,1015.13,Mostly Cloudy
01-03-2009 17:00:00,10.55555556,0.77,17.71,1015,Mostly Cloudy
01-03-2009 18:00:00,10,0.77,17.71,0,Mostly Cloudy
01-03-2009 19:00:00,7.966666667,0.87,16.0034,1015.7,Partly Cloudy
01-03-2009 20:00:00,6.111111111,0.93,11.27,1016,Clear
01-03-2009 21:00:00,5.555555556,0.89,11.27,1016.3,Partly Cloudy
01-03-2009 22:00:00,4.55,0.92,11.1412,1016.42,Partly Cloudy
01-03-2009 23:00:00,3.333333333,0.92,3.22,1016.6,Clear
01-04-2009 00:00:00,11.66666667,0.74,14.49,1020.4,Overcast
01-04-2009 01:00:00,11.11111111,0.77,11.27,1020.6,Overcast
01-04-2009 02:00:00,9.65,0.78,11.5598,1019.62,Partly Cloudy
01-04-2009 03:00:00,10,0.77,14.49,1020,Overcast
01-04-2009 04:00:00,9.444444444,0.8,14.49,1020,Overcast
01-04-2009 05:00:00,8.977777778,0.8,11.5437,1019.73,Overcast
01-04-2009 06:00:00,8.888888889,0.77,9.66,1019.5,Overcast
01-04-2009 07:00:00,7.777777778,0.83,8.05,1019.7,Mostly Cloudy
01-04-2009 08:00:00,8.977777778,0.78,8.2271,1019.92,Mostly Cloudy
01-04-2009 09:00:00,11.11111111,0.71,11.27,1020,Partly Cloudy
01-04-2009 10:00:00,12.77777778,0.69,8.05,1019.9,Partly Cloudy
01-04-2009 11:00:00,14.79444444,0.63,4.8461,1019.92,Partly Cloudy
01-04-2009 12:00:00,16.11111111,0.62,4.83,1019.6,Partly Cloudy
01-04-2009 13:00:00,17.77777778,0.6,4.83,1019.3,Partly Cloudy
01-04-2009 14:00:00,18.68333333,0.61,10.8192,1018.88,Partly Cloudy
01-04-2009 15:00:00,20,0.61,9.66,1018.3,Partly Cloudy
01-04-2009 16:00:00,20,0.57,8.05,1017.6,Partly Cloudy
01-04-2009 17:00:00,19.75555556,0.57,8.6135,1017.31,Partly Cloudy
01-04-2009 18:00:00,17.77777778,0.65,9.66,1017.3,Partly Cloudy
01-04-2009 19:00:00,17.22222222,0.67,8.05,1017.3,Partly Cloudy
01-04-2009 20:00:00,15.05,0.64,10.3845,1018.1,Partly Cloudy
01-04-2009 21:00:00,13.88888889,0.64,12.88,1018.5,Partly Cloudy
01-04-2009 22:00:00,13.88888889,0.64,6.44,1018.7,Partly Cloudy
01-04-2009 23:00:00,12.25555556,0.68,6.7942,1019.02,Partly Cloudy
01-05-2009 00:00:00,11.11111111,0.71,3.22,1009.9,Mostly Cloudy
01-05-2009 01:00:00,10.55555556,0.83,3.22,1010,Partly Cloudy
01-05-2009 02:00:00,10.72777778,0.51,16.4703,1014.07,Partly Cloudy
01-05-2009 03:00:00,12.22222222,0.77,14.49,1009.2,Mostly Cloudy
01-05-2009 04:00:00,11.66666667,0.77,11.27,1009,Mostly Cloudy
01-05-2009 05:00:00,11.07777778,0.81,10.3523,1009.54,Mostly Cloudy
01-05-2009 06:00:00,10,0.83,9.66,1009.8,Partly Cloudy
01-05-2009 07:00:00,12.77777778,0.72,11.27,1010,Mostly Cloudy
01-05-2009 08:00:00,14.77777778,0.63,12.236,1010.14,Mostly Cloudy
01-05-2009 09:00:00,17.22222222,0.52,16.1,1010.3,Mostly Cloudy
01-05-2009 10:00:00,18.88888889,0.48,17.71,1010.2,Partly Cloudy
01-05-2009 11:00:00,21.86111111,0.39,21.7833,1009.77,Partly Cloudy
01-05-2009 12:00:00,22.77777778,0.37,22.54,1009.7,Partly Cloudy
01-05-2009 13:00:00,25,0.26,27.37,1009.1,Partly Cloudy
01-05-2009 14:00:00,25,0.27,24.7618,1008.93,Partly Cloudy
01-05-2009 15:00:00,25,0.23,27.37,1008.6,Partly Cloudy
01-05-2009 16:00:00,23.88888889,0.27,22.54,1008.4,Partly Cloudy
01-05-2009 17:00:00,22.91666667,0.31,26.1625,1008.37,Partly Cloudy
01-05-2009 18:00:00,21.11111111,0.3,25.76,1008.5,Partly Cloudy
01-05-2009 19:00:00,18.88888889,0.3,28.98,1009.3,Breezy and Partly Cloudy
01-05-2009 20:00:00,17.37777778,0.29,19.7064,1010.19,Partly Cloudy
01-05-2009 21:00:00,16.11111111,0.31,24.15,1011.4,Partly Cloudy
01-05-2009 22:00:00,15,0.33,28.98,1012.2,Breezy and Partly Cloudy
01-05-2009 23:00:00,14.36111111,0.33,27.0802,1012.95,Partly Cloudy
01-06-2009 00:00:00,8.333333333,0.89,3.22,1020.1,Partly Cloudy
01-06-2009 01:00:00,8.333333333,0.86,6.44,1019.6,Partly Cloudy
01-06-2009 02:00:00,14.01111111,0.92,5.5706,1013.2,Mostly Cloudy
01-06-2009 03:00:00,7.777777778,0.93,6.44,1019.2,Partly Cloudy
01-06-2009 04:00:00,8.333333333,0.96,6.44,1018.5,Mostly Cloudy
01-06-2009 05:00:00,8.661111111,0.93,6.2951,1018.54,Partly Cloudy
01-06-2009 06:00:00,11.11111111,0.86,9.66,1018.2,Partly Cloudy
01-06-2009 07:00:00,12.77777778,0.83,8.05,1018.1,Partly Cloudy
01-06-2009 08:00:00,14.93333333,0.79,8.0822,1018.19,Partly Cloudy
01-06-2009 09:00:00,17.77777778,0.65,9.66,1018,Partly Cloudy
01-06-2009 10:00:00,18.88888889,0.56,9.66,1017.8,Partly Cloudy
01-06-2009 11:00:00,19.63888889,0.55,11.5437,1017.39,Partly Cloudy
01-06-2009 12:00:00,21.11111111,0.53,8.05,1016.6,Partly Cloudy
01-06-2009 13:00:00,21.11111111,0.53,8.05,1016.1,Mostly Cloudy
01-06-2009 14:00:00,22.34444444,0.43,12.5258,1015.76,Mostly Cloudy
01-06-2009 15:00:00,21.11111111,0.53,11.27,1015.1,Mostly Cloudy
01-06-2009 16:00:00,20,0.57,14.49,1014.7,Overcast
01-06-2009 17:00:00,17.45,0.73,7.4865,1014.72,Mostly Cloudy
01-06-2009 18:00:00,16.11111111,0.81,8.05,1014.8,Mostly Cloudy
01-06-2009 19:00:00,16.11111111,0.87,9.66,1014.8,Mostly Cloudy
01-06-2009 20:00:00,15.15555556,0.93,5.313,1014.85,Overcast
01-06-2009 21:00:00,15,0.93,8.05,1014.5,Overcast
01-06-2009 22:00:00,15,0.96,6.44,1014.7,Overcast
01-06-2009 23:00:00,15.01666667,0.94,6.0697,1014.67,Overcast
01-07-2009 00:00:00,18.88888889,0.97,3.22,1016.3,Partly Cloudy
01-07-2009 01:00:00,17.22222222,0.97,0,1016.6,Partly Cloudy
01-07-2009 02:00:00,17.91666667,0.97,4.0733,1017.52,Partly Cloudy
01-07-2009 03:00:00,17.77777778,0.97,0,1016.7,Mostly Cloudy
01-07-2009 04:00:00,17.77777778,0.97,3.22,1016.7,Mostly Cloudy
01-07-2009 05:00:00,17.79444444,0.97,5.4418,1016.77,Mostly Cloudy
01-07-2009 06:00:00,20,0.87,3.22,1016.9,Partly Cloudy
01-07-2009 07:00:00,21.11111111,0.87,8.05,1016.9,Partly Cloudy
01-07-2009 08:00:00,22.39444444,0.76,7.3899,1017.31,Partly Cloudy
01-07-2009 09:00:00,23.88888889,0.66,9.66,1017.5,Mostly Cloudy
